name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,2018-04-05T10:00:00,3,-2,-11.3,34.01,0,0,,0,0,42.1,24.9,306,1018.3,19.2,16,591,2.1,6,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T11:00:00,3.7,-0.4,-11.4,32.24,0,0,,0,0,41.6,19.3,294,1018.4,35.9,16,879,3.2,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T12:00:00,5.2,1,-10.9,30.38,0,0,,0,0,41.3,22.8,288,1018.5,73.9,16,899,3.2,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T13:00:00,5.8,1.4,-10.7,29.51,0,0,,0,0,47.1,27.3,280,1018.2,56.2,16,755,2.7,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T14:00:00,6.3,1.5,-10,30.1,0,0,,0,0,50,33.1,278,1018,88.9,16,633,2.3,6,,Partially cloudy,wind,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T15:00:00,6.2,1.5,-11,27.95,0,0,,0,0,48,32.7,254,1017.8,95.7,16,411,1.5,4,,Overcast,wind,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T16:00:00,7.3,2.9,-11.8,24.22,0,0,,0,0,53.9,32.7,262,1017.2,58.7,16,425,1.5,4,,Partially cloudy,wind,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T17:00:00,7.2,3.6,-12.1,23.91,0,0,,0,0,41,23,287,1017.2,88.9,16,374,1.3,4,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T18:00:00,6.8,3.6,-11.6,25.58,0,0,,0,0,49.7,17.4,299,1017.8,73.9,16,181,0.7,2,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-04-05T19:00:00,6.3,2.4,-11.9,25.88,0,0,,0,0,40.1,22.2,273,1018.1,73.9,16,55,0.2,1,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
